bc/prob_true_act,bc/loss,bc/batch_num,bc/l2_loss,bc/ent_loss,bc/entropy,bc/neglogp,bc/l2_norm,bc/samples_so_far,bc/epoch_num
0.0029896304477006197,5.8097686767578125,1,0.0,-0.002837877254933119,2.837877035140991,5.812606334686279,34.500099182128906,28,0
0.33782288432121277,1.0831483602523804,501,0.0,-0.002085233572870493,2.085233449935913,1.0852335691452026,38.62538528442383,14028,500
