bc/prob_true_act,bc/samples_so_far,bc/l2_norm,bc/entropy,bc/ent_loss,bc/neglogp,bc/l2_loss,bc/epoch_num,bc/loss,bc/batch_num
13800.9345703125,574028,239.36131286621094,-8.539022445678711,0.008539022877812386,-9.532450675964355,0.0,20500,-9.523911476135254,20501
11227.595703125,588028,239.40989685058594,-8.514135360717773,0.00851413607597351,-8.164243698120117,0.0,21000,-8.155729293823242,21001
13262.6044921875,602028,239.76092529296875,-8.523411750793457,0.008523412048816681,-9.488551139831543,0.0,21500,-9.48002815246582,21501
13187.3564453125,616028,239.908203125,-8.499387741088867,0.008499388583004475,-9.48670768737793,0.0,22000,-9.478208541870117,22001
14472.5927734375,630028,240.57308959960938,-8.586446762084961,0.00858644675463438,-9.579973220825195,0.0,22500,-9.571386337280273,22501
14506.8525390625,644028,240.81752014160156,-8.589691162109375,0.00858969148248434,-9.582335472106934,0.0,23000,-9.573745727539062,23001
14730.353515625,658028,241.11814880371094,-8.602499008178711,0.008602499030530453,-9.597636222839355,0.0,23500,-9.589034080505371,23501
13978.7080078125,672028,241.09707641601562,-8.551009178161621,0.008551009930670261,-9.54526424407959,0.0,24000,-9.536713600158691,24001
13308.4375,686028,241.14317321777344,-8.509866714477539,0.008509866893291473,-9.495760917663574,0.0,24500,-9.487251281738281,24501
14068.7958984375,700028,241.59361267089844,-8.556229591369629,0.008556229993700981,-9.551690101623535,0.0,25000,-9.543133735656738,25001
13184.4580078125,714028,242.03192138671875,-8.602493286132812,0.008602493442595005,-9.263765335083008,0.0,25500,-9.255163192749023,25501
3366.500244140625,728028,242.46035766601562,-8.637412071228027,0.008637412451207638,6.748377323150635,0.0,26000,6.757014751434326,26001
14355.5478515625,742028,242.42083740234375,-8.576277732849121,0.008576278574764729,-9.571868896484375,0.0,26500,-9.563292503356934,26501
12885.380859375,756028,242.84121704101562,-8.617161750793457,0.008617161773145199,-9.108502388000488,0.0,27000,-9.099884986877441,27001
12458.375,770028,243.19992065429688,-8.633137702941895,0.008633137680590153,-8.144669532775879,0.0,27500,-8.136035919189453,27501
14293.2529296875,784028,243.26223754882812,-8.595091819763184,0.008595092222094536,-9.564020156860352,0.0,28000,-9.555424690246582,28001
4668.87353515625,798028,243.7646942138672,-8.653121948242188,0.008653122000396252,22.90576171875,0.0,28500,22.91441535949707,28501
14189.744140625,812028,243.8777618408203,-8.615327835083008,0.008615327998995781,-9.540156364440918,0.0,29000,-9.531540870666504,29001
14595.046875,826028,244.10519409179688,-8.602795600891113,0.008602796122431755,-9.587637901306152,0.0,29500,-9.579034805297852,29501
15190.0771484375,840028,244.50289916992188,-8.632919311523438,0.008632919751107693,-9.628377914428711,0.0,30000,-9.619745254516602,30001
13210.416015625,854028,244.5258331298828,-8.58307933807373,0.008583080023527145,-9.436285972595215,0.0,30500,-9.427702903747559,30501
15634.951171875,868028,245.18894958496094,-8.661301612854004,0.0086613018065691,-9.657244682312012,0.0,31000,-9.64858341217041,31001
14459.173828125,882028,245.17787170410156,-8.597009658813477,0.008597009815275669,-9.577913284301758,0.0,31500,-9.569315910339355,31501
15647.0947265625,896028,245.7531280517578,-8.661935806274414,0.008661936037242413,-9.6580228805542,0.0,32000,-9.649360656738281,32001
14867.2763671875,910028,245.80929565429688,-8.610687255859375,0.008610687218606472,-9.606903076171875,0.0,32500,-9.598292350769043,32501
16240.2890625,924028,246.4927520751953,-8.699127197265625,0.008699127472937107,-9.695234298706055,0.0,33000,-9.686534881591797,33001
15483.7412109375,938028,246.5772247314453,-8.651773452758789,0.008651773445308208,-9.647531509399414,0.0,33500,-9.638879776000977,33501
12495.1962890625,952028,246.77984619140625,-8.632489204406738,0.00863248948007822,-7.904666900634766,0.0,34000,-7.896034240722656,34001
16104.736328125,966028,247.36097717285156,-8.691346168518066,0.008691346272826195,-9.68685245513916,0.0,34500,-9.678160667419434,34501
11647.3212890625,980028,247.40020751953125,-8.656057357788086,0.00865605752915144,-6.540318965911865,0.0,35000,-6.531662940979004,35001
16112.4970703125,994028,247.9376678466797,-8.69096851348877,0.008690969087183475,-9.687337875366211,0.0,35500,-9.6786470413208,35501
13623.1845703125,1008028,247.99522399902344,-8.672140121459961,0.008672140538692474,-8.560317039489746,0.0,36000,-8.551645278930664,36001
16347.5263671875,1022028,248.6566619873047,-8.705399513244629,0.008705399930477142,-9.701820373535156,0.0,36500,-9.693115234375,36501
16733.630859375,1036028,249.05743408203125,-8.729249000549316,0.008729249238967896,-9.7251615524292,0.0,37000,-9.716432571411133,37001
16237.6220703125,1050028,249.22030639648438,-8.698838233947754,0.008698838762938976,-9.695075035095215,0.0,37500,-9.686376571655273,37501
16695.478515625,1064028,249.67193603515625,-8.72613525390625,0.008726135827600956,-9.722882270812988,0.0,38000,-9.714156150817871,38001
15731.6904296875,1078028,249.8096923828125,-8.680258750915527,0.008680258877575397,-9.662306785583496,0.0,38500,-9.653626441955566,38501
16836.861328125,1092028,250.37367248535156,-8.734533309936523,0.008734533563256264,-9.731315612792969,0.0,39000,-9.722580909729004,39001
16189.6064453125,1106028,250.56141662597656,-8.696035385131836,0.008696035481989384,-9.692112922668457,0.0,39500,-9.683417320251465,39501
15398.845703125,1120028,250.73178100585938,-8.651504516601562,0.00865150522440672,-9.641844749450684,0.0,40000,-9.633193016052246,40001
17165.130859375,1134028,251.49752807617188,-8.753652572631836,0.008753652684390545,-9.750626564025879,0.0,40500,-9.741872787475586,40501
16156.658203125,1148028,251.60882568359375,-8.694745063781738,0.008694745600223541,-9.690065383911133,0.0,41000,-9.681370735168457,41001
17239.1640625,1162028,252.2310791015625,-8.757898330688477,0.008757898584008217,-9.754929542541504,0.0,41500,-9.746171951293945,41501
15820.234375,1176028,252.25048828125,-8.674269676208496,0.00867427047342062,-9.669008255004883,0.0,42000,-9.660333633422852,42001
16985.44921875,1190028,252.89356994628906,-8.743402481079102,0.008743402548134327,-9.740103721618652,0.0,42500,-9.73136043548584,42501
17418.634765625,1204028,253.3050537109375,-8.770258903503418,0.008770259097218513,-9.765265464782715,0.0,43000,-9.756495475769043,43001
16717.013671875,1218028,253.5200653076172,-8.730371475219727,0.008730371482670307,-9.724112510681152,0.0,43500,-9.71538257598877,43501
13308.0380859375,1232028,253.7649688720703,-8.711400032043457,0.00871140044182539,-7.991938591003418,0.0,44000,-7.983227252960205,44001
16159.1025390625,1246028,254.09083557128906,-8.692927360534668,0.008692927658557892,-9.690232276916504,0.0,44500,-9.681539535522461,44501
17196.119140625,1260028,254.73204040527344,-8.759922981262207,0.008759923279285431,-9.75230598449707,0.0,45000,-9.743546485900879,45001
16586.1484375,1274028,254.9829864501953,-8.720707893371582,0.008720708079636097,-9.716303825378418,0.0,45500,-9.7075834274292,45501
15338.6796875,1288028,255.33523559570312,-8.711787223815918,0.00871178787201643,-9.574923515319824,0.0,46000,-9.566211700439453,46001
17535.615234375,1302028,255.9644012451172,-8.774477005004883,0.008774477057158947,-9.77198314666748,0.0,46500,-9.763208389282227,46501
17252.876953125,1316028,256.3014221191406,-8.758179664611816,0.00875817984342575,-9.755727767944336,0.0,47000,-9.746969223022461,47001
18270.37890625,1330028,256.8983154296875,-8.815561294555664,0.008815561421215534,-9.813031196594238,0.0,47500,-9.804215431213379,47501
17335.8671875,1344028,257.0860900878906,-8.762933731079102,0.008762934245169163,-9.760527610778809,0.0,48000,-9.751764297485352,48001
18343.962890625,1358028,257.7068786621094,-8.8194580078125,0.008819458074867725,-9.817049026489258,0.0,48500,-9.808229446411133,48501
18146.931640625,1372028,258.04498291015625,-8.808603286743164,0.008808603510260582,-9.806251525878906,0.0,49000,-9.797443389892578,49001
13158.5009765625,1386028,258.60626220703125,-8.847111701965332,0.008847111836075783,-6.03235387802124,0.0,49500,-6.0235066413879395,49501
17286.92578125,1400028,258.71514892578125,-8.760375022888184,0.008760375902056694,-9.757699966430664,0.0,50000,-9.748939514160156,50001
17926.970703125,1414028,259.2313232421875,-8.796284675598145,0.008796284906566143,-9.794057846069336,0.0,50500,-9.785261154174805,50501
17687.33203125,1428028,259.80621337890625,-8.839848518371582,0.008839849382638931,-9.74771785736084,0.0,51000,-9.73887825012207,51001
13620.201171875,1442028,259.9376220703125,-8.792803764343262,0.008792804554104805,-7.496371746063232,0.0,51500,-7.487578868865967,51501
18011.390625,1456028,260.5863037109375,-8.800932884216309,0.008800933137536049,-9.798754692077637,0.0,52000,-9.78995418548584,52001
10244.474609375,1470028,261.1333923339844,-8.847996711730957,0.008847997523844242,-3.1951920986175537,0.0,52500,-3.1863441467285156,52501
17927.970703125,1484028,261.5328674316406,-8.796202659606934,0.008796202950179577,-9.794114112854004,0.0,53000,-9.785318374633789,53001
18728.71875,1498028,262.1570129394531,-8.841994285583496,0.008841995149850845,-9.837786674499512,0.0,53500,-9.828944206237793,53501
17895.03515625,1512028,262.5165100097656,-8.795182228088379,0.008795182220637798,-9.792272567749023,0.0,54000,-9.783477783203125,54001
19248.83984375,1526028,263.29168701171875,-8.867268562316895,0.00886726938188076,-9.865201950073242,0.0,54500,-9.856334686279297,54501
16819.716796875,1540028,263.53228759765625,-8.779414176940918,0.008779414929449558,-9.711386680603027,0.0,55000,-9.702607154846191,55001
18595.330078125,1554028,264.2322082519531,-8.832627296447754,0.008832627907395363,-9.830662727355957,0.0,55500,-9.821829795837402,55501
5940.0546875,1568028,264.8011474609375,-8.882894515991211,0.008882895112037659,4.127919673919678,0.0,56000,4.136802673339844,56001
18712.025390625,1582028,265.30877685546875,-8.83885669708252,0.008838857524096966,-9.836918830871582,0.0,56500,-9.828080177307129,56501
19133.396484375,1596028,265.8520202636719,-8.861063003540039,0.008861063048243523,-9.859187126159668,0.0,57000,-9.850326538085938,57001
16221.9443359375,1610028,266.1897277832031,-8.785669326782227,0.008785669691860676,-9.575922012329102,0.0,57500,-9.567136764526367,57501
19208.068359375,1624028,266.9673156738281,-8.864954948425293,0.00886495504528284,-9.863081932067871,0.0,58000,-9.854216575622559,58001
16295.2431640625,1638028,267.4717102050781,-8.82306957244873,0.008823069743812084,-9.329651832580566,0.0,58500,-9.320828437805176,58501
19362.154296875,1652028,268.1826477050781,-8.87287425994873,0.00887287501245737,-9.871072769165039,0.0,59000,-9.862199783325195,59001
20209.36328125,1666028,268.85491943359375,-8.916849136352539,0.00891684927046299,-9.91389274597168,0.0,59500,-9.904975891113281,59501
12164.3798828125,1680028,269.1389465332031,-8.864548683166504,0.008864548988640308,-5.479901313781738,0.0,60000,-5.471036911010742,60001
19390.544921875,1694028,269.86529541015625,-8.874266624450684,0.008874267339706421,-9.872537612915039,0.0,60500,-9.863663673400879,60501
18232.4765625,1708028,270.44598388671875,-8.847809791564941,0.008847810328006744,-9.803552627563477,0.0,61000,-9.79470443725586,61001
19772.87890625,1722028,271.15997314453125,-8.893757820129395,0.008893758058547974,-9.892064094543457,0.0,61500,-9.883170127868652,61501
17633.337890625,1736028,271.6607971191406,-8.835349082946777,0.00883534923195839,-9.747465133666992,0.0,62000,-9.738629341125488,62001
20147.55859375,1750028,272.5130310058594,-8.912515640258789,0.008912515826523304,-9.910836219787598,0.0,62500,-9.901924133300781,62501
18158.818359375,1764028,273.22900390625,-8.947524070739746,0.0089475242421031,-9.0072660446167,0.0,63000,-8.998318672180176,63001
19097.771484375,1778028,273.64080810546875,-8.864869117736816,0.008864869363605976,-9.857216835021973,0.0,63500,-9.848352432250977,63501
20008.302734375,1792028,274.3873291015625,-8.91053295135498,0.008910533040761948,-9.903796195983887,0.0,64000,-9.894886016845703,64001
17988.609375,1806028,274.9375305175781,-8.86253833770752,0.008862539194524288,-9.771422386169434,0.0,64500,-9.76255989074707,64501
17539.220703125,1820028,275.5886535644531,-8.863149642944336,0.008863150142133236,-9.67517375946045,0.0,65000,-9.66631031036377,65001
16957.966796875,1834028,276.37933349609375,-8.904362678527832,0.00890436302870512,-8.993053436279297,0.0,65500,-8.984148979187012,65501
17764.490234375,1848028,276.9013671875,-8.901444435119629,0.00890144519507885,-9.649523735046387,0.0,66000,-9.64062213897705,66001
20270.83203125,1862028,277.7705078125,-8.918513298034668,0.008918513543903828,-9.916936874389648,0.0,66500,-9.908018112182617,66501
19964.14453125,1876028,278.3714294433594,-8.908080101013184,0.008908080868422985,-9.901598930358887,0.0,67000,-9.892690658569336,67001
20126.126953125,1890028,279.1905212402344,-8.943408012390137,0.008943408727645874,-9.9027681350708,0.0,67500,-9.893824577331543,67501
19595.625,1904028,279.5015869140625,-8.884745597839355,0.00888474564999342,-9.88305950164795,0.0,68000,-9.874175071716309,68001
18834.064453125,1918028,280.3699035644531,-8.895934104919434,0.00889593455940485,-9.82001781463623,0.0,68500,-9.811121940612793,68501
18612.259765625,1932028,281.14739990234375,-8.930094718933105,0.008930095471441746,-9.677170753479004,0.0,69000,-9.668240547180176,69001
19029.546875,1946028,281.6376647949219,-8.872944831848145,0.008872944861650467,-9.85191822052002,0.0,69500,-9.843045234680176,69501
21534.271484375,1960028,282.6873474121094,-8.978891372680664,0.008978892117738724,-9.977399826049805,0.0,70000,-9.96842098236084,70001
20589.609375,1974028,283.39068603515625,-8.934112548828125,0.008934113197028637,-9.932540893554688,0.0,70500,-9.923606872558594,70501
9954.8388671875,1988028,284.30596923828125,-9.008790016174316,0.009008790366351604,-2.7198429107666016,0.0,71000,-2.71083402633667,71001
10617.2978515625,2002028,284.7610168457031,-8.916203498840332,0.008916203863918781,-4.736339092254639,0.0,71500,-4.727422714233398,71501
21296.236328125,2016028,285.62493896484375,-8.967717170715332,0.008967717178165913,-9.966283798217773,0.0,72000,-9.957316398620605,72001
16504.857421875,2030028,286.2811584472656,-8.967537879943848,0.008967538364231586,-7.949728965759277,0.0,72500,-7.940761566162109,72501
21511.078125,2044028,287.2557373046875,-8.977778434753418,0.008977779187262058,-9.976323127746582,0.0,73000,-9.967345237731934,73001
22056.673828125,2058028,288.135009765625,-9.002787590026855,0.009002787992358208,-10.001368522644043,0.0,73500,-9.992365837097168,73501
18499.869140625,2072028,288.7973327636719,-8.94147777557373,0.008941478095948696,-9.494812965393066,0.0,74000,-9.485871315002441,74001
17440.736328125,2086028,289.4001770019531,-8.878766059875488,0.008878766559064388,-9.650460243225098,0.0,74500,-9.641581535339355,74501
17082.21484375,2100028,290.11517333984375,-8.925797462463379,0.00892579834908247,-8.975119590759277,0.0,75000,-8.966194152832031,75001
21070.43359375,2114028,291.0187683105469,-8.956950187683105,0.008956950157880783,-9.955625534057617,0.0,75500,-9.94666862487793,75501
21905.05859375,2128028,291.9214172363281,-8.995859146118164,0.008995859883725643,-9.994470596313477,0.0,76000,-9.985474586486816,76001
22311.59375,2142028,292.78131103515625,-9.014192581176758,0.009014192968606949,-10.012861251831055,0.0,76500,-10.003847122192383,76501
23049.767578125,2156028,293.7319641113281,-9.046736717224121,0.009046737104654312,-10.04541015625,0.0,77000,-10.03636360168457,77001
21109.521484375,2170028,294.1163330078125,-8.958800315856934,0.008958800695836544,-9.957478523254395,0.0,77500,-9.948519706726074,77501
6403.8671875,2184028,295.1954345703125,-9.063302993774414,0.009063303470611572,9.08687686920166,0.0,78000,9.095940589904785,78001
21430.044921875,2198028,295.9105224609375,-8.974457740783691,0.00897445809096098,-9.97254753112793,0.0,78500,-9.963573455810547,78501
22843.796875,2212028,296.8971862792969,-9.037710189819336,0.009037710726261139,-10.036432266235352,0.0,79000,-10.02739429473877,79001
21136.111328125,2226028,297.2909240722656,-8.960118293762207,0.008960118517279625,-9.95873737335205,0.0,79500,-9.949777603149414,79501
22979.572265625,2240028,298.356201171875,-9.043583869934082,0.009043584577739239,-10.042360305786133,0.0,80000,-10.033316612243652,80001
21089.146484375,2254028,299.18621826171875,-8.99951171875,0.008999512530863285,-9.941584587097168,0.0,80500,-9.932584762573242,80501
22622.71875,2268028,300.0488586425781,-9.027908325195312,0.009027908556163311,-10.026708602905273,0.0,81000,-10.017681121826172,81001
23763.478515625,2282028,301.0582275390625,-9.077101707458496,0.009077101945877075,-10.07590389251709,0.0,81500,-10.066826820373535,81501
23505.69140625,2296028,301.8937683105469,-9.066162109375,0.009066162630915642,-10.064996719360352,0.0,82000,-10.055930137634277,82001
12717.9755859375,2310028,302.65625,-9.054276466369629,0.009054277092218399,-3.053417682647705,0.0,82500,-3.044363498687744,82501
23078.8125,2324028,303.4398193359375,-9.047776222229004,0.009047776460647583,-10.046669006347656,0.0,83000,-10.03762149810791,83001
23378.318359375,2338028,304.5029602050781,-9.060689926147461,0.009060690179467201,-10.059563636779785,0.0,83500,-10.05050277709961,83501
23400.892578125,2352028,305.403076171875,-9.10918140411377,0.00910918228328228,-10.048601150512695,0.0,84000,-10.039491653442383,84001
20424.697265625,2366028,306.316650390625,-9.055551528930664,0.009055552072823048,-9.565864562988281,0.0,84500,-9.556809425354004,84501
23249.666015625,2380028,307.18841552734375,-9.055161476135254,0.009055161848664284,-10.054044723510742,0.0,85000,-10.044989585876465,85001
20684.771484375,2394028,307.7834777832031,-9.004918098449707,0.009004918858408928,-9.893820762634277,0.0,85500,-9.88481616973877,85501
24057.138671875,2408028,308.9298400878906,-9.089248657226562,0.009089249186217785,-10.088186264038086,0.0,86000,-10.079096794128418,86001
22921.734375,2422028,309.55792236328125,-9.042143821716309,0.009042143821716309,-10.039833068847656,0.0,86500,-10.030791282653809,86501
25018.875,2436028,310.71734619140625,-9.128458023071289,0.009128458797931671,-10.127385139465332,0.0,87000,-10.118256568908691,87001
16223.4150390625,2450028,311.4254455566406,-9.08448314666748,0.009084483608603477,-6.182084560394287,0.0,87500,-6.172999858856201,87501
20652.51953125,2464028,312.2838134765625,-9.048029899597168,0.009048030711710453,-9.587003707885742,0.0,88000,-9.57795524597168,88001
24260.283203125,2478028,313.4341735839844,-9.097631454467773,0.009097632020711899,-10.09659481048584,0.0,88500,-10.087496757507324,88501
19185.25,2492028,313.80340576171875,-9.043747901916504,0.009043748490512371,-8.646109580993652,0.0,89000,-8.637065887451172,89001
25186.05859375,2506028,314.9517822265625,-9.13508129119873,0.009135081432759762,-10.13404369354248,0.0,89500,-10.124908447265625,89501
22760.646484375,2520028,315.31195068359375,-9.033746719360352,0.009033747017383575,-10.03278636932373,0.0,90000,-10.023752212524414,90001
21503.712890625,2534028,316.443603515625,-9.062494277954102,0.009062495082616806,-9.86181354522705,0.0,90500,-9.852750778198242,90501
26011.81640625,2548028,317.6223449707031,-9.167380332946777,0.009167380630970001,-10.166304588317871,0.0,91000,-10.157136917114258,91001
24718.53125,2562028,318.2965393066406,-9.116312980651855,0.00911631342023611,-10.115307807922363,0.0,91500,-10.106191635131836,91501
25453.44921875,2576028,319.2363586425781,-9.145634651184082,0.009145635180175304,-10.144606590270996,0.0,92000,-10.13546085357666,92001
19076.626953125,2590028,319.8966369628906,-9.104028701782227,0.009104029275476933,-8.595536231994629,0.0,92500,-8.586432456970215,92501
25263.21875,2604028,321.2340393066406,-9.138113975524902,0.009138114750385284,-10.137103080749512,0.0,93000,-10.127964973449707,93001
24399.126953125,2618028,322.1648864746094,-9.16858959197998,0.009168590418994427,-10.054388046264648,0.0,93500,-10.045219421386719,93501
24870.857421875,2632028,322.6678161621094,-9.12836742401123,0.009128367528319359,-10.121302604675293,0.0,94000,-10.112174034118652,94001
25027.556640625,2646028,323.7315979003906,-9.130070686340332,0.00913007091730833,-10.127725601196289,0.0,94500,-10.118595123291016,94501
26217.216796875,2660028,324.784423828125,-9.175195693969727,0.009175196290016174,-10.17417049407959,0.0,95000,-10.164995193481445,95001
25032.986328125,2674028,325.1932373046875,-9.129120826721191,0.009129120968282223,-10.127947807312012,0.0,95500,-10.118818283081055,95501
16419.892578125,2688028,326.2760009765625,-9.207072257995605,0.009207072667777538,-4.390229225158691,0.0,96000,-4.381021976470947,96001
22790.376953125,2702028,327.2252197265625,-9.133173942565918,0.00913317408412695,-9.86696720123291,0.0,96500,-9.857833862304688,96501
25713.33984375,2716028,328.0412292480469,-9.15691089630127,0.009156911633908749,-10.154760360717773,0.0,97000,-10.14560317993164,97001
26025.92578125,2730028,328.849853515625,-9.167932510375977,0.009167932905256748,-10.166847229003906,0.0,97500,-10.157679557800293,97501
27281.16015625,2744028,329.8843078613281,-9.232507705688477,0.009232508018612862,-10.211980819702148,0.0,98000,-10.20274829864502,98001
26955.447265625,2758028,330.62310791015625,-9.202919960021973,0.009202920831739902,-10.201940536499023,0.0,98500,-10.192737579345703,98501
26051.02734375,2772028,331.6548767089844,-9.168828010559082,0.009168828837573528,-10.167811393737793,0.0,99000,-10.158642768859863,99001
27093.23828125,2786028,332.6106872558594,-9.208016395568848,0.009208017028868198,-10.207038879394531,0.0,99500,-10.197831153869629,99501
